country,code,year,Animal protein (kilocalories per person per day),Plant protein (kilocalories per person per day),Fat (kilocalories per person per day),Carbohydrates (kilocalories per person per day),kcal_per_day,Animal protein share,Plant share,Fat share,Carbo share,name,four_regions,eight_regions,six_regions,members_oecd_g77,Latitude,Longitude,UN member since,World bank region,World bank income group 2017
Chad,tcd,2007,39.6,203.96,450.09,1334.35,2028,0.019526627218934913,0.10057199211045366,0.2219378698224852,0.6579635108481262,Chad,africa,africa_sub_saharan,sub_saharan_africa,g77,15,19,20/9/1960,Sub-Saharan Africa,Low income
Chad,tcd,2008,38.56,207.16,465.66,1315.62,2027,0.019023186975826344,0.10220029600394671,0.22972866304884065,0.6490478539713862,Chad,africa,africa_sub_saharan,sub_saharan_africa,g77,15,19,20/9/1960,Sub-Saharan Africa,Low income
Chad,tcd,2009,38.28,206.72,440.55,1335.45,2021,0.018941118258287978,0.10228599703117269,0.21798614547253836,0.660786739238001,Chad,africa,africa_sub_saharan,sub_saharan_africa,g77,15,19,20/9/1960,Sub-Saharan Africa,Low income
Chad,tcd,2010,39.76,208.56,442.62,1366.06,2057,0.019329120077783177,0.1013903743315508,0.21517744287797763,0.6641030627126884,Chad,africa,africa_sub_saharan,sub_saharan_africa,g77,15,19,20/9/1960,Sub-Saharan Africa,Low income
Chad,tcd,2011,40.64,207.96,447.3,1366.1,2062,0.0197090203685742,0.10085354025218235,0.21692531522793404,0.6625121241513093,Chad,africa,africa_sub_saharan,sub_saharan_africa,g77,15,19,20/9/1960,Sub-Saharan Africa,Low income
Chad,tcd,2012,39.76,211.32,414.72,1458.2,2124,0.01871939736346516,0.09949152542372881,0.1952542372881356,0.6865348399246705,Chad,africa,africa_sub_saharan,sub_saharan_africa,g77,15,19,20/9/1960,Sub-Saharan Africa,Low income
Chad,tcd,2013,38.8,212.08,423.81,1435.31,2110,0.01838862559241706,0.10051184834123224,0.20085781990521326,0.6802417061611374,Chad,africa,africa_sub_saharan,sub_saharan_africa,g77,15,19,20/9/1960,Sub-Saharan Africa,Low income
Chile,chl,1990,114.96,160.4,565.56,1728.08,2569,0.04474892954456987,0.06243674581549241,0.22014791747761772,0.67266640716232,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,1991,114.84,163.28,598.59,1724.29,2601,0.0441522491349481,0.0627758554402153,0.23013840830449828,0.6629334871203383,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,1992,125.72,166.04,630,1786.24,2708,0.046425406203840475,0.06131462333825701,0.2326440177252585,0.6596159527326441,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,1993,137.16,162.16,652.41,1760.27,2712,0.05057522123893805,0.059793510324483774,0.2405641592920354,0.6490671091445428,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,1994,140.36,162.08,674.37,1768.19,2745,0.051132969034608386,0.05904553734061931,0.245672131147541,0.6441493624772313,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,1995,150.32,159.56,701.46,1744.66,2756,0.054542815674891144,0.05789550072568941,0.25452104499274314,0.6330406386066764,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,1996,152.52,159.52,711.72,1755.24,2779,0.054883051457358764,0.0574019431450162,0.25610651313422095,0.6316084922634041,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,1997,152.8,160.16,708.21,1767.83,2789,0.05478666188598064,0.057425600573682324,0.2539297239153819,0.6338580136249552,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,1998,152.24,158.56,720.45,1763.75,2795,0.05446869409660108,0.056729874776386406,0.25776386404293383,0.6310375670840788,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,1999,147.36,160.4,715.05,1777.19,2800,0.052628571428571434,0.05728571428571429,0.25537499999999996,0.6347107142857144,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2000,151.64,162.68,747.81,1770.87,2833,0.05352629721143663,0.057423226261913166,0.26396399576420754,0.6250864807624426,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2001,151.28,167.12,755.91,1793.69,2868,0.052747559274755926,0.05827057182705719,0.2635669456066945,0.6254149232914924,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2002,154.92,169.36,761.4,1814.32,2900,0.05342068965517241,0.05840000000000001,0.26255172413793104,0.6256275862068965,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2003,165,169.76,771.39,1784.85,2891,0.05707367692839848,0.058720166032514697,0.2668246281563473,0.6173815288827394,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2004,165.4,173.88,760.77,1816.95,2917,0.056702091189578335,0.05960918752142612,0.260805622214604,0.6228830990743915,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2005,168.36,175.12,727.92,1837.6,2909,0.05787555861120661,0.06019938123066346,0.25023031969749054,0.6316947404606393,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2006,174.6,176.32,780.21,1825.87,2957,0.05904633074061549,0.05962800135272235,0.2638518769022658,0.6174737910043964,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2007,178.56,163.84,793.8,1796.8,2933,0.06087964541425162,0.055860893283327655,0.2706443914081145,0.6126150698943061,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2008,177.32,164.76,778.68,1822.24,2943,0.06025144410465511,0.055983690112130474,0.26458715596330273,0.6191777098199116,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2009,166.8,161.6,754.56,1809.04,2892,0.057676348547717846,0.05587828492392807,0.2609128630705394,0.6255325034578146,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2010,163.8,168.44,742.95,1839.81,2915,0.05619210977701544,0.05778387650085763,0.25487135506003433,0.6311526586620926,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2011,171.56,169.6,763.2,1851.64,2956,0.05803788903924222,0.05737483085250338,0.25818673883626525,0.6264005412719892,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2012,172.68,168.32,774,1843,2958,0.05837728194726167,0.056903313049357675,0.2616632860040568,0.6230561189993239,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
Chile,chl,2013,181.08,168.36,804.24,1825.32,2979,0.060785498489425986,0.05651560926485398,0.2699697885196375,0.6127291037260826,Chile,americas,america_south,america,g77,-33.45694,-70.64827,24/10/1945,Latin America & Caribbean,High income
China,chn,1990,55.4,204.72,484.74,1770.14,2515,0.02202783300198807,0.08139960238568589,0.19273956262425448,0.7038330019880716,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,1991,59.8,195.2,494.73,1694.27,2444,0.024468085106382976,0.07986906710310965,0.20242635024549918,0.6932364975450082,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,1992,64.8,198.24,504.45,1700.51,2468,0.02625607779578606,0.08032414910858995,0.2043962722852512,0.6890235008103728,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,1993,70.96,209.36,534.96,1734.72,2550,0.027827450980392153,0.08210196078431373,0.20978823529411766,0.6802823529411764,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,1994,79.84,213.88,574.92,1745.36,2614,0.030543228768171386,0.08182096403978577,0.21993879112471307,0.6676970160673297,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,1995,87.68,215.56,596.25,1801.51,2701,0.03246205109218808,0.0798074787115883,0.2207515734912995,0.666978896704924,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,1996,92.88,217.28,594.99,1798.85,2704,0.0343491124260355,0.08035502958579882,0.22004068047337277,0.6652551775147929,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,1997,96.04,221.56,610.38,1806.02,2734,0.035128017556693494,0.08103877103145575,0.22325530358449158,0.6605779078273591,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,1998,101.72,221.56,640.98,1811.74,2776,0.03664265129682997,0.07981268011527377,0.2309005763688761,0.6526440922190202,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,1999,105.8,218.4,653.94,1791.86,2770,0.03819494584837545,0.0788447653429603,0.2360794223826715,0.6468808664259927,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2000,110.84,225.04,683.91,1794.21,2814,0.039388770433546556,0.07997157071783938,0.24303837953091684,0.6376012793176973,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2001,110.8,223.6,682.92,1803.68,2821,0.03927685218007799,0.0792626728110599,0.24208436724565754,0.6393761077632045,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2002,113.96,223.6,698.58,1799.86,2836,0.04018335684062059,0.07884344146685472,0.24632581100141046,0.6346473906911142,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2003,119.44,220.44,714.69,1783.43,2838,0.04208597603946441,0.07767441860465116,0.25182875264270616,0.6284108527131783,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2004,122.76,221.44,724.14,1792.66,2861,0.04290807409996505,0.07739951066060818,0.2531073051380636,0.6265851101013632,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2005,126.88,221.4,742.05,1792.67,2883,0.044009712105445714,0.07679500520291363,0.25738813735691984,0.6218071453347208,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2006,130.68,218.28,768.42,1768.62,2886,0.04528066528066528,0.07563409563409564,0.2662577962577962,0.6128274428274428,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2007,135.84,221.36,787.68,1776.12,2921,0.04650462170489558,0.0757822663471414,0.26966107497432384,0.6080520369736391,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2008,142,225.92,801.36,1807.72,2977,0.04769902586496473,0.07588847833389317,0.26918374202217,0.6072287537789721,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2009,145.84,225.04,827.82,1796.3,2995,0.04869449081803005,0.07513856427378965,0.27640066777963274,0.5997662771285476,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2010,149.76,230.16,845.37,1818.71,3044,0.04919842312746386,0.07561103810775295,0.2777168199737188,0.5974737187910644,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2011,151.32,231.4,845.55,1851.73,3080,0.04912987012987013,0.07512987012987013,0.27452922077922076,0.601211038961039,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2012,156.84,232.68,859.77,1848.71,3098,0.050626210458360237,0.07510652033570045,0.27752420916720466,0.5967430600387347,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
China,chn,2013,158.56,233.6,862.83,1853.01,3108,0.051016731016731015,0.07516087516087516,0.27761583011583013,0.5962065637065637,China,asia,east_asia_pacific,east_asia_pacific,g77,35,105,24/10/1945,East Asia & Pacific,Upper middle income
Colombia,col,1990,105.64,119.64,525.06,1812.66,2563,0.041217323449083104,0.0466796722590714,0.20486149044088955,0.7072415138509559,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,1991,106.44,117.4,528.39,1814.77,2567,0.041464744838332686,0.04573432021815349,0.2058395013634593,0.7069614335800545,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,1992,102.84,126.36,531,1876.8,2637,0.03899886234357224,0.04791808873720137,0.20136518771331058,0.7117178612059158,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,1993,106.4,129.04,565.56,1883,2684,0.03964232488822653,0.048077496274217583,0.21071535022354693,0.7015648286140089,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,1994,109.84,135.68,584.01,1883.47,2713,0.04048654625875415,0.05001105786951714,0.2152635458901585,0.6942388499815703,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,1995,118.8,135.92,605.25,1912.03,2772,0.04285714285714286,0.049033189033189026,0.21834415584415584,0.6897655122655123,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,1996,118.56,141,619.02,1879.42,2758,0.042987672226250905,0.051124002900652644,0.22444525018129077,0.6814430746918057,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,1997,118.28,140.24,615.42,1894.06,2768,0.04273121387283237,0.050664739884393066,0.22233381502890173,0.6842702312138728,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,1998,119.88,135.12,618.75,1854.25,2728,0.04394428152492669,0.049530791788856304,0.22681451612903225,0.6797104105571847,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,1999,114.44,135.2,619.11,1894.25,2763,0.04141874773796598,0.04893231994209193,0.22407166123778502,0.685577271082157,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2000,118.6,134.92,659.07,1866.41,2779,0.04267722202231018,0.048549838071248644,0.23716084922634043,0.6716120906801007,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2001,119.8,135.16,657.27,1902.77,2815,0.04255772646536412,0.04801420959147425,0.23348845470692717,0.6759396092362344,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2002,119.68,134,658.44,1869.88,2782,0.04301941049604601,0.04816678648454349,0.2366786484543494,0.6721351545650611,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2003,119.36,133.04,654.66,1890.94,2798,0.0426590421729807,0.0475482487491065,0.23397426733380985,0.675818441744103,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2004,118.68,128.56,645.84,1884.92,2778,0.04272138228941685,0.04627789776817855,0.23248380129589635,0.6785169186465083,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2005,123.48,125.48,662.22,1821.82,2733,0.04518111964873765,0.045912916209293816,0.24230515916575193,0.6666008049762165,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2006,129.8,125.52,680.4,1834.28,2770,0.046859205776173286,0.04531407942238267,0.2456317689530686,0.6621949458483755,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2007,129,127.2,683.46,1864.34,2804,0.04600570613409415,0.04536376604850214,0.24374465049928676,0.664885877318117,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2008,134.6,124.64,694.89,1852.87,2807,0.047951549697185604,0.0444032775204845,0.24755610972568579,0.660089063056644,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2009,125.36,120.8,668.7,1793.14,2708,0.046292466765140323,0.044608567208271784,0.2469350073855244,0.6621639586410636,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2010,127.4,118.48,701.91,1717.21,2665,0.04780487804878049,0.0444577861163227,0.2633808630393996,0.6443564727954972,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2011,129.56,120.6,708.66,1737.18,2696,0.048056379821958456,0.04473293768545994,0.2628560830860534,0.6443545994065282,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2012,133.8,122.8,724.5,1770.9,2752,0.04861918604651163,0.044622093023255816,0.2632630813953488,0.6434956395348838,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Colombia,col,2013,133.92,123.6,739.35,1807.13,2804,0.04776034236804565,0.04407988587731811,0.2636768901569187,0.6444828815977176,Colombia,americas,america_south,america,g77,4,-73.25,5/11/1945,Latin America & Caribbean,Upper middle income
Congo,cog,1990,64.88,102.44,373.95,1459.73,2001,0.032423788105947024,0.0511944027986007,0.1868815592203898,0.7295002498750625,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,1991,79.52,104.56,454.14,1362.78,2001,0.03974012993503248,0.052253873063468265,0.22695652173913042,0.6810494752623688,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,1992,86.92,109.64,487.44,1328,2012,0.043200795228628235,0.05449304174950298,0.24226640159045726,0.6600397614314115,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,1993,84.48,106.44,436.23,1367.85,1995,0.04234586466165414,0.05335338345864662,0.21866165413533836,0.6856390977443608,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,1994,68.48,105.76,423.99,1381.77,1980,0.03458585858585859,0.053414141414141414,0.21413636363636365,0.6978636363636364,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,1995,62.56,101.16,405.99,1408.29,1978,0.03162790697674419,0.05114256825075834,0.20525278058645097,0.7119767441860465,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,1996,62.12,95.32,434.88,1377.68,1970,0.03153299492385787,0.048385786802030456,0.220751269035533,0.6993299492385787,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,1997,54.08,104.32,420.39,1414.21,1993,0.02713497240341194,0.05234320120421475,0.21093326643251378,0.7095885599598595,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,1998,58.16,111.36,419.4,1456.08,2045,0.028440097799511,0.05445476772616137,0.20508557457212712,0.7120195599022004,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,1999,50.04,114.08,457.29,1477.59,2099,0.023839923773225344,0.05434969032872797,0.21786088613625537,0.7039494997617913,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2000,55.88,116.72,480.51,1523.89,2177,0.02566835094166284,0.0536150666054203,0.22072117593017915,0.6999954065227377,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2001,57.28,120.56,507.51,1546.65,2232,0.025663082437275987,0.05401433691756272,0.22737903225806452,0.6929435483870968,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2002,58.12,121.08,519.48,1560.32,2259,0.025728198317839752,0.05359893758300133,0.22996015936254982,0.6907127047366091,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2003,69.16,119.16,495.54,1552.14,2236,0.030930232558139533,0.05329159212880143,0.22161896243291593,0.6941592128801432,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2004,77.76,117.52,480.33,1587.39,2263,0.03436146707909855,0.05193106495802032,0.2122536456031816,0.7014538223596996,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2005,57.48,102.96,411.75,1470.81,2043,0.028135095447870778,0.050396475770925105,0.20154185022026433,0.7199265785609398,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2006,73.44,104.52,464.94,1500.1,2143,0.03426971535230985,0.048772748483434436,0.21695753616425573,0.7,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2007,71.12,105.32,443.88,1514.68,2135,0.03331147540983607,0.04933021077283372,0.2079063231850117,0.7094519906323186,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2008,70.24,106.44,404.19,1529.13,2110,0.033289099526066346,0.05044549763033175,0.19155924170616115,0.7247061611374408,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2009,74.12,114.48,404.46,1548.94,2142,0.03460317460317461,0.053445378151260506,0.1888235294117647,0.7231279178338003,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2010,72.56,117.12,409.77,1543.55,2143,0.0338590760615959,0.054652356509566034,0.19121325244983667,0.7202753149790013,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2011,98.4,116.24,439.56,1530.8,2185,0.04503432494279176,0.05319908466819222,0.2011716247139588,0.7005949656750572,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2012,78.24,120.72,394.02,1565.02,2158,0.03625579240037071,0.055940685820203895,0.18258572752548655,0.7252177942539388,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Congo,cog,2013,89,117.64,422.73,1578.63,2208,0.04030797101449275,0.05327898550724638,0.1914538043478261,0.7149592391304348,"Congo, Rep.",africa,africa_sub_saharan,sub_saharan_africa,g77,-1,15.5,20/9/1960,Sub-Saharan Africa,Lower middle income
Costa Rica,cri,1990,135.68,139.68,650.97,1815.67,2742,0.04948212983223924,0.05094091903719913,0.2374070021881838,0.6621699489423779,Costa Rica,americas,america_north,america,g77,10,-84,2/11/1945,Latin America & Caribbean,Upper middle income
Costa Rica,cri,1991,134.28,137.36,661.95,1793.41,2727,0.04924092409240924,0.05037037037037038,0.24273927392739275,0.6576494316098277,Costa Rica,americas,america_north,america,g77,10,-84,2/11/1945,Latin America & Caribbean,Upper middle income
Costa Rica,cri,1992,136.28,125.96,683.91,1763.85,2710,0.050287822878228784,0.046479704797047966,0.2523653136531365,0.6508671586715867,Costa Rica,americas,america_north,america,g77,10,-84,2/11/1945,Latin America & Caribbean,Upper middle income
Costa Rica,cri,1993,142.08,127.68,666.27,1812.97,2749,0.05168424881775192,0.04644598035649327,0.24236813386686068,0.6595016369588942,Costa Rica,americas,america_north,america,g77,10,-84,2/11/1945,Latin America & Caribbean,Upper middle income
Costa Rica,cri,1994,138.8,138.8,673.47,1792.93,2744,0.05058309037900875,0.05058309037900875,0.24543367346938777,0.6534001457725948,Costa Rica,americas,america_north,america,g77,10,-84,2/11/1945,Latin America & Caribbean,Upper middle income
Costa Rica,cri,1995,143.6,148.36,710.37,1768.67,2771,0.05182244677011909,0.05354023818116204,0.25635871526524723,0.6382785997834717,Costa Rica,americas,america_north,america,g77,10,-84,2/11/1945,Latin America & Caribbean,Upper middle income
Costa Rica,cri,1996,134.88,136.68,711.45,1729.99,2713,0.04971618134906008,0.05037965352008847,0.2622373755989679,0.6376667895318835,Costa Rica,americas,america_north,america,g77,10,-84,2/11/1945,Latin America & Caribbean,Upper middle income
Costa Rica,cri,1997,137.08,144.12,666.18,1770.62,2718,0.05043414275202355,0.053024282560706404,0.24509933774834436,0.6514422369389257,Costa Rica,americas,america_north,america,g77,10,-84,2/11/1945,Latin America & Caribbean,Upper middle income
Costa Rica,cri,1998,139.36,136.04,658.26,1825.34,2759,0.050511054729974636,0.04930772018847408,0.23858644436389995,0.6615947807176513,Costa Rica,americas,america_north,america,g77,10,-84,2/11/1945,Latin America & Caribbean,Upper middle income
Costa Rica,cri,1999,145.6,140.92,676.62,1839.86,2803,0.05194434534427399,0.05027470567249375,0.2413913663931502,0.6563895825900821,Costa Rica,americas,america_north,america,g77,10,-84,2/11/1945,Latin America & Caribbean,Upper middle income
Costa Rica,cri,2000,139.84,157.12,702.36,1800.68,2800,0.04994285714285714,0.056114285714285714,0.25084285714285715,0.6431,Costa Rica,americas,america_north,america,g77,10,-84,2/11/1945,Latin America & Caribbean,Upper middle income
Costa Rica,cri,2001,141.16,141,691.83,1827.01,2801,0.050396287040342734,0.05033916458407712,0.2469939307390218,0.6522706176365584,Costa Rica,americas,america_north,america,g77,10,-84,2/11/1945,Latin America & Caribbean,Upper middle income
